game_id,move_number,move_played,piece_type,best_move,cp_loss,move_category,fen_before,score_before,score_after
a2nqSthQ,68,Qc6,Queen,Qb7,18,Good,q2r2k1/6p1/pN5p/3n1p2/1P1Qb3/P7/6PP/3R1B1K b - - 1 34,321,339
a2nqSthQ,70,Kh7,King,Qg6,-19,Good,3r2k1/6p1/pNq4p/3n1p2/1PBQb3/P7/6PP/3R3K b - - 3 35,292,273
a2nqSthQ,72,Rf8,Rook,Rd6,89,Inaccuracy,3r4/6pk/p1q4p/3N1p2/1PBQb3/P7/6PP/3R3K b - - 0 36,349,438
a2nqSthQ,74,Qg6,Queen,Re8,39,Inaccuracy,5r2/6pk/p1q4p/5p2/1PBQb3/P3N3/6PP/3R3K b - - 2 37,421,460
a2nqSthQ,76,f4,Pawn,f4,46,Inaccuracy,5r2/6pk/p5qp/5p2/1P1Qb3/P3N3/6PP/3R1B1K b - - 4 38,264,310
a2nqSthQ,78,f3,Pawn,f3,23,Good,5r2/6pk/p5qp/8/1PNQbp2/P7/6PP/3R1B1K b - - 1 39,306,329
a2nqSthQ,80,f2+,Pawn,f2+,-75,Good,5r2/6pk/p5qp/8/1PNQb3/P4p2/6PP/3R1BK1 b - - 1 40,322,247
a2nqSthQ,82,Qxg2+,Queen,Rf4,249,Blunder,5r2/6pk/p5qp/8/1PNQb3/P7/5pPP/3R1B1K b - - 1 41,315,564
a2nqSthQ,84,f1=Q+,Pawn,f1=Q+,19,Good,5r2/6pk/p6p/8/1PNQb3/P7/5pBP/3R3K b - - 0 42,525,544
a2nqSthQ,86,Rxf1+,Rook,Rxf1+,3,Good,5r2/6pk/p6p/8/1PNQb3/P7/6BP/5R1K b - - 0 43,552,555
a2nqSthQ,88,Rxg1+,Rook,Bxg2+,18,Good,8/6pk/p6p/8/1PN1b3/P7/6BP/5rQK b - - 1 44,554,572
a2nqSthQ,90,Bd3,Bishop,Bxg2,41,Inaccuracy,8/6pk/p6p/8/1PN1b3/P7/6BP/6K1 b - - 0 45,581,622
a2nqSthQ,92,Kh8,King,Bb1,134,Mistake,8/6pk/p6p/4N3/1P6/P2b4/6BP/6K1 b - - 2 46,596,730
a2nqSthQ,94,Be4,Bishop,Bxf1,80,Inaccuracy,7k/6p1/p6p/4N3/1P6/P2b4/7P/5BK1 b - - 4 47,527,607
a2nqSthQ,96,Bd5,Bishop,g5,36,Inaccuracy,7k/6p1/B6p/4N3/1P2b3/P7/7P/6K1 b - - 0 48,518,554
a2nqSthQ,98,Bc4,Bishop,g6,183,Mistake,7k/6p1/B6p/1P1bN3/8/P7/7P/6K1 b - - 0 49,602,785
a2nqSthQ,100,g5,Pawn,g6,-10,Good,7k/6p1/B6p/1P6/2N5/P7/7P/6K1 b - - 0 50,860,850
a2nqSthQ,102,Kg7,King,h5,32,Inaccuracy,7k/8/BP5p/6p1/2N5/P7/7P/6K1 b - - 0 51,891,923
a2nqSthQ,104,Kf6,King,h5,25,Good,8/1P4k1/B6p/6p1/2N5/P7/7P/6K1 b - - 0 52,949,974
a2nqSthQ,106,Ke6,King,Kf5,8976,Blunder,1Q6/8/B4k1p/6p1/2N5/P7/7P/6K1 b - - 0 53,1015,9991
a2nqSthQ,108,Kf5,King,Kf7,9,Good,8/8/B2Qk2p/6p1/2N5/P7/7P/6K1 b - - 2 54,9988,9997
a2nqSthQ,110,Kg4,King,g4,0,Good,8/8/3Q3p/1B3kp1/2N5/P7/7P/6K1 b - - 4 55,9996,9996
a2nqSthQ,112,Kh3,King,Kh5,3,Good,8/8/7p/1B2Q1p1/2N3k1/P7/7P/6K1 b - - 6 56,9996,9999
5WQGaEaU,2,g6,Pawn,e5,31,Inaccuracy,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,40,71
5WQGaEaU,4,Bg7,Bishop,Bg7,-6,Good,rnbqkbnr/pppppp1p/6p1/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,61,55
5WQGaEaU,6,d6,Pawn,d6,5,Good,rnbqk1nr/ppppppbp/6p1/8/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 2 3,60,65
5WQGaEaU,8,Nf6,Knight,Nf6,1,Good,rnbqk1nr/ppp1ppbp/3p2p1/8/3PP3/4BN2/PPP2PPP/RN1QKB1R b KQkq - 1 4,59,60
5WQGaEaU,10,O-O,King,O-O,5,Good,rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2N1BN2/PPP2PPP/R2QKB1R b KQkq - 3 5,52,57
5WQGaEaU,12,c6,Pawn,c5,41,Inaccuracy,rnbq1rk1/ppp1ppbp/3p1np1/8/3PP3/2N1BN2/PPPQ1PPP/R3KB1R b KQ - 5 6,52,93
5WQGaEaU,14,d5,Pawn,b5,24,Good,rnbq1rk1/pp2ppbp/2pp1npB/8/3PP3/2N2N2/PPPQ1PPP/R3KB1R b KQ - 1 7,77,101
5WQGaEaU,16,Kxg7,King,Kxg7,15,Good,rnbq1rk1/pp2ppBp/2p2np1/3p4/3PP3/2N2N2/PPPQ1PPP/R3KB1R b KQ - 0 8,103,118
5WQGaEaU,18,cxd5,Pawn,cxd5,-21,Good,rnbq1r2/pp2ppkp/2p2np1/3P4/3P4/2N2N2/PPPQ1PPP/R3KB1R b KQ - 0 9,56,35
5WQGaEaU,20,Nc6,Knight,Nc6,13,Good,rnbq1r2/pp2ppkp/5np1/3pN3/3P4/2N5/PPPQ1PPP/R3KB1R b KQ - 1 10,43,56
5WQGaEaU,22,Qa5,Queen,Bf5,48,Inaccuracy,r1bq1r2/pp2ppkp/2n2np1/3pN3/3P4/2N5/PPPQ1PPP/2KR1B1R b - - 3 11,54,102
5WQGaEaU,24,Bf5,Bishop,Bf5,-9,Good,r1b2r2/pp2ppkp/2n2np1/q2pN3/3P4/2N5/PPPQ1PPP/1K1R1B1R b - - 5 12,36,27
5WQGaEaU,26,Rac8,Rook,Nb4,79,Inaccuracy,r4r2/pp2ppkp/2n2np1/q2pNb2/3P4/2N2P2/PPPQ2PP/1K1R1B1R b - - 0 13,15,94
5WQGaEaU,28,Nb4,Knight,Be6,303,Blunder,2r2r2/pp2ppkp/2n2np1/q2pNb2/3P2P1/2N2P2/PPPQ3P/1K1R1B1R b - - 0 14,82,385
5WQGaEaU,30,Rxc3,Rook,Rxc3,-2,Good,2r2r2/pp2ppkp/5np1/q2pNP2/1n1P4/2N2P2/PPPQ3P/1K1R1B1R b - - 0 15,428,426
5WQGaEaU,32,Qxa2+,Queen,Qxa2+,4,Good,5r2/pp2ppkp/5np1/q2pNP2/1n1P4/2Q2P2/PPP4P/1K1R1B1R b - - 0 16,434,438
5WQGaEaU,34,Qa4,Queen,Qa4,1,Good,5r2/pp2ppkp/5np1/3pNP2/1n1P4/2Q2P2/qPP4P/2KR1B1R b - - 1 17,436,437
5WQGaEaU,36,Qa5,Queen,Qxb3,46,Inaccuracy,5r2/pp2ppkp/5np1/3pNP2/qn1P4/1Q3P2/1PP4P/2KR1B1R b - - 3 18,437,483
5WQGaEaU,38,Nc6,Knight,Nc6,17,Good,5r2/pp2ppkp/5np1/q2pNP2/1n1P4/1QP2P2/1P5P/2KR1B1R b - - 0 19,458,475
5WQGaEaU,40,hxg6,Pawn,hxg6,-13,Good,5r2/pp2ppkp/2n2nP1/q2pN3/3P4/1QP2P2/1P5P/2KR1B1R b - - 0 20,415,402
5WQGaEaU,42,Rc8,Rook,Nxe5,19,Good,5r2/pp2ppk1/2n2np1/q2pN3/3P4/1QPB1P2/1P5P/2KR3R b - - 1 21,421,440
5WQGaEaU,44,Nb4,Knight,b5,82,Inaccuracy,2r5/pp2ppk1/2n2np1/q2pN3/3P4/1QP2P2/1P5P/1BKR3R b - - 3 22,342,424
5WQGaEaU,46,Nh5,Knight,Nc6,96,Mistake,2r5/pp2ppk1/5np1/q2pN3/1n1P4/1QP2P2/1P5P/1BKR2R1 b - - 5 23,463,559
5WQGaEaU,48,Qb5,Queen,Nf6,87,Inaccuracy,2r5/pp2ppk1/6p1/q2pN2n/1n1P2R1/1QP2P2/1P5P/1BKR4 b - - 7 24,453,540
HTMdvqmg,2,c5,Pawn,c5,-9,Good,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,40,31
HTMdvqmg,4,Nc6,Knight,e6,-1,Good,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,39,38
HTMdvqmg,6,g6,Pawn,g6,2,Good,r1bqkbnr/pp1ppppp/2n5/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,34,36
HTMdvqmg,8,Bg7,Bishop,Bg7,11,Good,r1bqkbnr/pp1ppp1p/2n3p1/1Bp5/4P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 1 4,34,45
HTMdvqmg,10,e5,Pawn,e5,-5,Good,r1bqk1nr/pp1pppbp/2n3p1/1Bp5/4P3/5N2/PPPP1PPP/RNBQR1K1 b kq - 3 5,30,25
HTMdvqmg,12,Nxb4,Knight,cxb4,30,Inaccuracy,r1bqk1nr/pp1p1pbp/2n3p1/1Bp1p3/1P2P3/5N2/P1PP1PPP/RNBQR1K1 b kq - 0 6,-4,26
HTMdvqmg,14,a6,Pawn,Ne7,2,Good,r1bqk1nr/pp1p1pbp/6p1/1Bp1p3/1n2P3/5N2/PBPP1PPP/RN1QR1K1 b kq - 1 7,35,37
HTMdvqmg,16,Nc6,Knight,Nc6,0,Good,r1bqk1nr/1p1p1pbp/p5p1/2p1p3/1n2P3/5N2/PBPP1PPP/RN1QRBK1 b kq - 1 8,-52,-52
HTMdvqmg,18,cxd4,Pawn,Nxd4,26,Good,r1bqk1nr/1p1p1pbp/p1n3p1/2p1p3/3PP3/5N2/PBP2PPP/RN1QRBK1 b kq - 0 9,-66,-40
HTMdvqmg,20,d3,Pawn,Nge7,57,Inaccuracy,r1bqk1nr/1p1p1pbp/p1n3p1/4p3/3pP3/2P2N2/PB3PPP/RN1QRBK1 b kq - 0 10,-42,15
HTMdvqmg,22,Nge7,Knight,d6,23,Good,r1bqk1nr/1p1p1pbp/p1n3p1/4p3/2P1P3/3p1N2/PB3PPP/RN1QRBK1 b kq - 0 11,-26,-3
HTMdvqmg,24,O-O,King,d6,81,Inaccuracy,r1bqk2r/1p1pnpbp/p1n3p1/4p3/2P1P3/3Q1N2/PB3PPP/RN2RBK1 b kq - 0 12,-23,58
HTMdvqmg,26,d6,Pawn,d6,11,Good,r1bq1rk1/1p1pnpbp/p1n3p1/4p3/2P1P3/2NQ1N2/PB3PPP/R3RBK1 b - - 2 13,-3,8
HTMdvqmg,28,Qc7,Queen,Be6,58,Inaccuracy,r1bq1rk1/1p2npbp/p1np2p1/4p3/2P1P3/2NQ1N1P/PB3PP1/R3RBK1 b - - 0 14,-28,30
HTMdvqmg,30,b6,Pawn,Nd4,40,Inaccuracy,r1b2rk1/1pq1npbp/p1np2p1/4p3/2P1P3/2NQ1N1P/PB3PP1/2R1RBK1 b - - 2 15,17,57
HTMdvqmg,32,Rd8,Rook,Rd8,-9,Good,r1b2rk1/2q1npbp/ppnp2p1/4p3/2P1P3/B1NQ1N1P/P4PP1/2R1RBK1 b - - 1 16,49,40
HTMdvqmg,34,Be6,Bishop,Nd4,45,Inaccuracy,r1br2k1/2q1npbp/ppnp2p1/4p3/2P1P3/B1NQ1N1P/P4PP1/2RR1BK1 b - - 3 17,40,85
HTMdvqmg,36,Qb7,Queen,Qa7,2,Good,r2r2k1/2q1npbp/ppnpb1p1/3Np3/2P1P3/B2Q1N1P/P4PP1/2RR1BK1 b - - 5 18,37,39
HTMdvqmg,38,b5,Pawn,b5,-7,Good,r2r2k1/1q2npbp/ppnpb1p1/3Np3/2P1P3/BQ3N1P/P4PP1/2RR1BK1 b - - 7 19,-22,-29
HTMdvqmg,40,Nd4,Knight,Bxd5,122,Mistake,r2r2k1/1q2npbp/p1npb1p1/1p1Np1N1/2P1P3/BQ5P/P4PP1/2RR1BK1 b - - 1 20,-39,83
HTMdvqmg,42,exd4,Pawn,exd4,8,Good,r2r2k1/1q2npbp/p2pb1p1/1p1Np1N1/2PRP3/BQ5P/P4PP1/2R2BK1 b - - 0 21,134,142
HTMdvqmg,44,fxe6,Pawn,fxe6,-30,Good,r2r2k1/1q2npbp/p2pN1p1/1p1N4/2PpP3/BQ5P/P4PP1/2R2BK1 b - - 0 22,-119,-149
HTMdvqmg,46,Qxe4,Queen,Qxe4,6,Good,r2r2k1/1q2n1bp/p2pp1p1/1p6/2PpPN2/BQ5P/P4PP1/2R2BK1 b - - 1 23,-145,-139
HTMdvqmg,48,Rac8,Rook,bxc4,46,Inaccuracy,r2r2k1/4n1bp/p2pp1p1/1p6/2PpqN2/BQ4PP/P4P2/2R2BK1 b - - 0 24,-191,-145
HTMdvqmg,50,Rxc1,Rook,Rxc1,0,Good,2rr2k1/4n1bp/p2pp1p1/1P6/3pqN2/BQ4PP/P4P2/2R2BK1 b - - 0 25,-155,-155
HTMdvqmg,52,d5,Pawn,axb5,339,Blunder,3r2k1/4n1bp/p2pp1p1/1P6/3pqN2/1Q4PP/P4P2/2B2BK1 b - - 0 26,-154,185
HTMdvqmg,54,e5,Pawn,d3,17,Good,3r2k1/4n1bp/P3p1p1/3p4/3pqN2/1Q4PP/P4P2/2B2BK1 b - - 0 27,248,265
HTMdvqmg,56,Qf5,Queen,Qf5,25,Good,3r2k1/4n1bp/P5p1/3pp3/3pq3/1Q1N2PP/P4P2/2B2BK1 b - - 1 28,72,97
HTMdvqmg,58,Qc8,Queen,Qd7,453,Blunder,3r2k1/P3n1bp/6p1/3ppq2/3p4/1Q1N2PP/P4P2/2B2BK1 b - - 0 29,-110,343
HTMdvqmg,60,Bf8,Bishop,Kf7,42,Inaccuracy,2qr2k1/P3n1bp/6p1/3pp1B1/3p4/1Q1N2PP/P4P2/5BK1 b - - 2 30,369,411
HTMdvqmg,62,e4,Pawn,e4,6,Good,2qr1bk1/P3n2p/6p1/3pp1B1/3p4/1Q1N2PP/P4PB1/6K1 b - - 4 31,343,349
HTMdvqmg,64,Qe6,Queen,Qa8,186,Mistake,2qr1bk1/P3n2p/6p1/3p2B1/3pB3/1Q1N2PP/P4P2/6K1 b - - 0 32,400,586
HTMdvqmg,66,Ra8,Rook,Qa6,147,Mistake,3r1bk1/P3n2p/4q1p1/3p2B1/3p4/1Q1N2PP/P4PB1/6K1 b - - 2 33,509,656
HTMdvqmg,68,Qxe7,Queen,Kg7,96,Mistake,r4bk1/P3B2p/4q1p1/3p4/3p4/1Q1N2PP/P4PB1/6K1 b - - 0 34,691,787
HTMdvqmg,70,Kg7,King,Kg7,35,Inaccuracy,r4bk1/P3q2p/6p1/3Q4/3p4/3N2PP/P4PB1/6K1 b - - 0 35,810,845
HTMdvqmg,72,Qc7,Queen,Qa3,92,Mistake,Q4b2/P3q1kp/6p1/8/3p4/3N2PP/P4PB1/6K1 b - - 0 36,850,942
HTMdvqmg,74,Qxb7,Queen,Qxb7,6,Good,5b2/PQq3kp/6p1/8/3p4/3N2PP/P4PB1/6K1 b - - 2 37,1002,1008
HTMdvqmg,76,Bd6,Bishop,Bd6,8855,Blunder,5b2/PB4kp/6p1/8/3p4/3N2PP/P4P2/6K1 b - - 0 38,1134,9989
HTMdvqmg,78,Be7,Bishop,Bb4,0,Good,Q7/1B4kp/3b2p1/8/3p4/3N2PP/P4P2/6K1 b - - 0 39,9990,9990
HTMdvqmg,80,Bf6,Bishop,Bd6,2,Good,4Q3/1B2b1kp/6p1/8/3p4/3N2PP/P4P2/6K1 b - - 2 40,9991,9993
HTMdvqmg,82,h5,Pawn,Bd8,2,Good,4Q3/6kp/5bp1/3B4/3p4/3N2PP/P4P2/6K1 b - - 4 41,9995,9997
HTMdvqmg,84,Kh6,King,Kh6,0,Good,8/5Qk1/5bp1/3B3p/3p4/3N2PP/P4P2/6K1 b - - 1 42,9998,9998
nuHuf8BR,2,c6,Pawn,c5,14,Good,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,36,50
nuHuf8BR,4,d6,Pawn,d5,27,Good,rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,47,74
nuHuf8BR,6,dxe5,Pawn,dxe5,-5,Good,rnbqkbnr/pp2pppp/2pp4/4P3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,-49,-54
nuHuf8BR,8,Qxd1+,Queen,Qa5+,69,Inaccuracy,rnbqkbnr/pp2pppp/2p5/4P3/8/8/PPP2PPP/RNBQKBNR b KQkq - 0 4,-63,6
nuHuf8BR,10,Bf5,Bishop,Bf5,7,Good,rnb1kbnr/pp2pppp/2p5/4P3/8/8/PPP2PPP/RNBK1BNR b kq - 0 5,7,14
nuHuf8BR,12,Nd7,Knight,Nd7,-3,Good,rn2kbnr/pp2pppp/2p5/4Pb2/5P2/8/PPP3PP/RNBK1BNR b kq - 0 6,-17,-20
nuHuf8BR,14,e6,Pawn,O-O-O,12,Good,r3kbnr/pp1npppp/2p5/4Pb2/5P2/5N2/PPP3PP/RNBK1B1R b kq - 2 7,-30,-18
nuHuf8BR,16,O-O-O,King,Bg4,61,Inaccuracy,r3kbnr/pp1n1ppp/2p1p3/4Pb2/5P2/3B1N2/PPP3PP/RNBK3R b kq - 1 8,-17,44
nuHuf8BR,18,Bxd3+,Bishop,f6,16,Good,2kr1bnr/pp1n1ppp/2p1p3/4Pb2/5P2/3B1N2/PPP1K1PP/RNB4R b - - 3 9,0,16
nuHuf8BR,20,Nh6,Knight,h5,35,Inaccuracy,2kr1bnr/pp1n1ppp/2p1p3/4P3/5P2/3P1N2/PP2K1PP/RNB4R b - - 0 10,0,35
nuHuf8BR,22,Be7,Bishop,Nb6,33,Inaccuracy,2kr1b1r/pp1n1ppp/2p1p2n/4P3/5P2/2NP1N2/PP2K1PP/R1B4R b - - 2 11,21,54
nuHuf8BR,24,Kb8,King,Nc5,65,Inaccuracy,2kr3r/pp1nbppp/2p1p2n/4P3/4NP2/3P1N2/PP2K1PP/R1B4R b - - 4 12,11,76
nuHuf8BR,26,Nf5,Knight,Nf5,1,Good,1k1r3r/pp1nbppp/2p1p2n/4P3/4NP2/3PBN2/PP2K1PP/R6R b - - 6 13,-7,-6
nuHuf8BR,28,h5,Pawn,h5,4,Good,1k1r3r/pp1nbppp/2p1p3/4Pn2/4NP2/3P1N2/PP2KBPP/R6R b - - 8 14,-1,3
nuHuf8BR,30,f6,Pawn,Nb6,57,Inaccuracy,1k1r3r/pp1nbpp1/2p1p3/4Pn1p/4NP2/3P1NP1/PP2KB1P/R6R b - - 0 15,13,70
nuHuf8BR,32,gxf6,Pawn,gxf6,-1,Good,1k1r3r/pp1nb1p1/2p1pP2/5n1p/4NP2/3P1NP1/PP2KB1P/R6R b - - 0 16,24,23
nuHuf8BR,34,Rhg8,Rook,Nd6,6,Good,1k1r3r/pp1nb3/2p1pp2/5n1p/4NP2/3P1NPP/PP2KB2/R6R b - - 0 17,19,25
nuHuf8BR,36,Nd6,Knight,Nd6,-9,Good,1k1r2r1/pp1nb3/2p1pp2/5n1p/4NP2/3P1NPP/PP2KB2/R5R1 b - - 2 18,12,3
nuHuf8BR,38,Nxe4,Knight,f5,34,Inaccuracy,1k1r2r1/pp1nb3/2pnpp2/7p/3NNP2/3P2PP/PP2KB2/R5R1 b - - 4 19,-7,27
nuHuf8BR,40,Nc5,Knight,Nc5,-1,Good,1k1r2r1/pp1nb3/2p1pp2/7p/3NPP2/6PP/PP2KB2/R5R1 b - - 0 20,31,30
nuHuf8BR,42,e5,Pawn,Rd6,132,Mistake,1k1r2r1/pp2b3/2p1pp2/2n4p/3NPP2/5KPP/PP3B2/R5R1 b - - 2 21,1,133
nuHuf8BR,44,Bf8,Bishop,Bf8,0,Good,1k1r2r1/pp2b3/2p2p2/2n1pN1p/4PP2/5KPP/PP3B2/R5R1 b - - 1 22,136,136
nuHuf8BR,46,Re8,Rook,Rd3+,84,Inaccuracy,1k1r1br1/pp6/2p2p2/2n1pN1p/4PP2/5KPP/PP3B2/R2R4 b - - 3 23,116,200
nuHuf8BR,48,Ne6,Knight,Ne6,18,Good,1k2rbr1/pp6/2p2p2/2n1pN1p/1P2PP2/5KPP/P4B2/R2R4 b - - 0 24,103,121
nuHuf8BR,50,Kc8,King,Rd8,73,Inaccuracy,1k2rbr1/pp1R4/2p1np2/4pN1p/1P2PP2/5KPP/P4B2/R7 b - - 2 25,73,146
nuHuf8BR,52,exf4,Pawn,Rd8,71,Inaccuracy,2k1rbr1/pp5R/2p1np2/4pN1p/1P2PP2/5KPP/P4B2/R7 b - - 4 26,78,149
nuHuf8BR,54,Rd8,Rook,Rd8,36,Inaccuracy,2k1rbr1/pp5R/2p1np2/5N1p/1P2PP2/5K1P/P4B2/R7 b - - 0 27,148,184
nuHuf8BR,56,Bxb4,Bishop,c5,124,Mistake,2kr1br1/Bp5R/2p1np2/5N1p/1P2PP2/5K1P/P7/R7 b - - 0 28,118,242
nuHuf8BR,58,Rd3+,Rook,Rd3+,5,Good,2kr2r1/Bp5R/2p1np2/5N1p/1b2PP2/5K1P/P7/1R6 b - - 1 29,290,295
nuHuf8BR,60,Rd2+,Rook,Nxf4,275,Blunder,2k3r1/Bp5R/2p1np2/5N1p/1b2PP2/3r3P/P4K2/1R6 b - - 3 30,1,276
nuHuf8BR,62,Rgd8,Rook,Rgd8,6,Good,2k3r1/Bp5R/2p1np2/5N1p/1b2PP2/4K2P/P2r4/1R6 b - - 5 31,-12,-6
nuHuf8BR,64,c5,Pawn,Rxa2,459,Blunder,2kr4/Bp5R/2p1np2/5N1p/1b2PP2/1R2K2P/P2r4/8 b - - 7 32,-36,423
nuHuf8BR,66,Kc7,King,Kc7,-15,Good,2kr4/Bp2N2R/4np2/2p4p/1b2PP2/1R2K2P/P2r4/8 b - - 1 33,452,437
nuHuf8BR,68,Kc6,King,Kd6,3,Good,3r4/Bpk4R/4np2/2pN3p/1b2PP2/1R2K2P/P2r4/8 b - - 3 34,455,458
nuHuf8BR,70,cxb4,Pawn,cxb4,-3,Good,3r4/Bp5R/2k1np2/2pN3p/1R2PP2/4K2P/P2r4/8 b - - 0 35,460,457
nuHuf8BR,72,Nxf4,Knight,Nxf4,-17,Good,3r4/Bp5R/2k1np2/3N3p/1p2PP2/7P/P2K4/8 b - - 0 36,490,473
nuHuf8BR,74,Kb5,King,Kb5,-6,Good,3r4/BpR5/2k2p2/3N3p/1p2Pn2/7P/P2K4/8 b - - 1 37,491,485
nuHuf8BR,76,Ne6,Knight,Nxd5,55,Inaccuracy,3r4/1pR5/5p2/1k1N3p/1p1BPn2/7P/P2K4/8 b - - 3 38,477,532
nuHuf8BR,78,Ka4,King,Kc6,273,Blunder,3r4/1R6/4np2/1k1N3p/1p1BP3/7P/P2K4/8 b - - 0 39,525,798
nuHuf8BR,80,Ka3,King,Ka5,9303,Blunder,3r4/8/4np2/3N3p/kR1BP3/7P/P2K4/8 b - - 0 40,689,9992
nuHuf8BR,82,Rd7,Rook,Rxd5+,9228,Blunder,3r4/8/4nB2/3N3p/1R2P3/k6P/P2K4/8 b - - 0 41,764,9992
nuHuf8BR,84,Nc5,Knight,Rxd5,54,Inaccuracy,8/3r4/4nB2/3N3p/1R2P3/k1K4P/P7/8 b - - 2 42,674,728
nuHuf8BR,86,Na4+,Knight,Rxe7,-9,Good,8/3rB3/8/2nN3p/1R2P3/k1K4P/P7/8 b - - 4 43,735,726
nuHuf8BR,88,Ra7,Rook,Nb2,16,Good,8/3rB3/8/3N3p/nR2P3/k6P/P1K5/8 b - - 6 44,9982,9998
nuHuf8BR,90,Kxa2,King,Kxa2,0,Good,8/rR2B3/8/3N3p/n3P3/k6P/P1K5/8 b - - 8 45,9998,9998
kwIi8O32,2,d5,Pawn,d5,1,Good,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,26,27
kwIi8O32,4,e6,Pawn,e6,-1,Good,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,31,30
kwIi8O32,6,Nf6,Knight,Nf6,4,Good,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,28,32
kwIi8O32,8,exd5,Pawn,exd5,1,Good,rnbqkb1r/ppp2ppp/4pn2/3P4/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,25,26
kwIi8O32,10,c6,Pawn,c6,1,Good,rnbqkb1r/ppp2ppp/5n2/3p2B1/3P4/2N5/PP2PPPP/R2QKBNR b KQkq - 1 5,28,29
kwIi8O32,12,h6,Pawn,h6,-4,Good,rnbqkb1r/pp3ppp/2p2n2/3p2B1/3P4/2N1P3/PP3PPP/R2QKBNR b KQkq - 0 6,19,15
kwIi8O32,14,Bf5,Bishop,Be7,-5,Good,rnbqkb1r/pp3pp1/2p2n1p/3p4/3P3B/2N1P3/PP3PPP/R2QKBNR b KQkq - 1 7,30,25
kwIi8O32,16,Bxd3,Bishop,Bxd3,-2,Good,rn1qkb1r/pp3pp1/2p2n1p/3p1b2/3P3B/2NBP3/PP3PPP/R2QK1NR b KQkq - 3 8,27,25
kwIi8O32,18,Nbd7,Knight,Be7,-3,Good,rn1qkb1r/pp3pp1/2p2n1p/3p4/3P3B/2NQP3/PP3PPP/R3K1NR b KQkq - 0 9,16,13
kwIi8O32,20,Bb4,Bishop,Bb4,5,Good,r2qkb1r/pp1n1pp1/2p2n1p/3p4/3P3B/2NQPN2/PP3PPP/R3K2R b KQkq - 2 10,-7,-2
kwIi8O32,22,Bd6,Bishop,O-O,81,Inaccuracy,r2qk2r/pp1n1pp1/2p2n1p/3p4/1b1P3B/2NQPN2/PP3PPP/R4RK1 b kq - 4 11,-1,80
kwIi8O32,24,Bxg3,Bishop,Bxg3,3,Good,r2qk2r/pp1n1pp1/2pb1n1p/3p4/3P4/2NQPNB1/PP3PPP/R4RK1 b kq - 6 12,-29,-26
kwIi8O32,26,O-O,King,Qe7,-1,Good,r2qk2r/pp1n1pp1/2p2n1p/3p4/3P4/2NQPNP1/PP3PP1/R4RK1 b kq - 0 13,-16,-17
kwIi8O32,28,Re8,Rook,a6,-6,Good,r2q1rk1/pp1n1pp1/2p2n1p/3p4/3P4/2NQPNP1/PP3PP1/2R2RK1 b - - 2 14,-18,-24
kwIi8O32,30,Nb6,Knight,a6,4,Good,r2qr1k1/pp1n1pp1/2p2n1p/3p4/3P4/2NQP1P1/PP1N1PP1/2R2RK1 b - - 4 15,-26,-22
kwIi8O32,32,a5,Pawn,Qd6,5,Good,r2qr1k1/pp3pp1/1np2n1p/3p4/3P4/1PNQP1P1/P2N1PP1/2R2RK1 b - - 0 16,-30,-25
kwIi8O32,34,Qe7,Queen,Re7,3,Good,r2qr1k1/1p3pp1/1np2n1p/p2p4/3P4/1PNQP1P1/P1RN1PP1/5RK1 b - - 1 17,-37,-34
kwIi8O32,36,g6,Pawn,Nc8,5,Good,r3r1k1/1p2qpp1/1np2n1p/p2p4/3P4/1PNQP1P1/P1RN1PP1/2R3K1 b - - 3 18,-53,-48
kwIi8O32,38,Nbd7,Knight,Nc8,24,Good,r3r1k1/1p2qp2/1np2npp/p2p4/N2P4/1P1QP1P1/P1RN1PP1/2R3K1 b - - 1 19,-64,-40
kwIi8O32,40,Nxc5,Knight,Nxc5,6,Good,r3r1k1/1p1nqp2/2p2npp/p1Np4/3P4/1P1QP1P1/P1RN1PP1/2R3K1 b - - 3 20,-40,-34
